"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(1,1)) []"
0.065,9.5,0.158785324540403
0.0722916666666667,9.5,0.175040559328248
0.0795833333333333,9.5,0.194474969766667
0.086875,9.5,0.215913179325832
0.0941666666666667,9.5,0.240861663565047
0.101458333333333,9.5,0.269846473678743
0.10875,9.5,0.302983591569683
0.116041666666667,9.5,0.339169855833904
0.123333333333333,9.5,0.380433580275148
0.130625,9.5,0.422921969475524
0.137916666666667,9.5,0.462878366067941
0.145208333333333,9.5,0.48977533671117
0.1525,9.5,0.500240837910965
0.159791666666667,9.5,0.492976629107699
0.167083333333333,9.5,0.469763106091909
0.174375,9.5,0.44295792492459
0.181666666666667,9.5,0.410203768400052
0.188958333333333,9.5,0.374031629733815
0.19625,9.5,0.344652588975746
0.203541666666667,9.5,0.318535800621927
0.210833333333333,9.5,0.292820328888757
0.218125,9.5,0.275126936929053
0.225416666666667,9.5,0.257694953936293
0.232708333333333,9.5,0.243650199139289
0.24,9.5,0.228361732711563
