"lumped_element_capacitance [pF]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0.0722916666666667,8.89795918367347,79.0806285449342
0.0722916666666667,8.97959183673469,79.512931290937
0.0722916666666667,9.06122448979592,79.6681563682504
0.0722916666666667,9.14285714285714,79.5916259169143
0.0722916666666667,9.22448979591837,79.298477775715
0.0722916666666667,9.30612244897959,78.7854966456194
0.0722916666666667,9.38775510204082,78.035678545002
0.0722916666666667,9.46938775510204,77.0193211117815
0.0722916666666667,9.55102040816326,75.6930276860361
0.0722916666666667,9.63265306122449,73.9970973982468
0.0722916666666667,9.71428571428572,71.8514194435268
0.0722916666666667,9.79591836734694,69.1499864827134
0.0722916666666667,9.87755102040816,65.7546433596709
0.0722916666666667,9.95918367346939,61.4902637312282
0.0722916666666667,10.0408163265306,56.1473677021301
0.0722916666666667,10.1224489795918,49.5056670649576
0.0722916666666667,10.2040816326531,41.4013764764111
0.0722916666666667,10.2857142857143,31.8564100121649
0.0722916666666667,10.3673469387755,21.2306430006071
0.0722916666666667,10.4489795918367,10.2506151303783
0.0722916666666667,10.530612244898,-0.218591848307015
0.0722916666666667,10.6122448979592,-9.52188399938849
0.0722916666666667,10.6938775510204,-17.3848548348063
0.0722916666666667,10.7755102040816,-23.8412879970502
0.0722916666666667,10.8571428571429,-29.0771425124136
0.0722916666666667,10.9387755102041,-33.3150188764576
0.0722916666666667,11.0204081632653,-36.7588929381423
0.0722916666666667,11.1020408163265,-39.5770002973209
0.0722916666666667,11.1836734693878,-41.9018369954805
0.0722916666666667,11.265306122449,-43.8358133132786
0.0722916666666667,11.3469387755102,-45.4577054093464
0.0722916666666667,11.4285714285714,-46.8282616235678
0.0722916666666667,11.5102040816327,-47.994624415396
0.0722916666666667,11.5918367346939,-48.9936761353486
0.0722916666666667,11.6734693877551,-49.8545257172622
0.0722916666666667,11.7551020408163,-50.6003450083468
0.0722916666666667,11.8367346938776,-51.2497236525586
0.0722916666666667,11.9183673469388,-51.8176702764795
0.0722916666666667,12,-52.3163538125407
0.0795833333333333,8,78.2223203265235
0.0795833333333333,8.08163265306123,79.3876389523382
0.0795833333333333,8.16326530612245,80.4150791007478
0.0795833333333333,8.24489795918367,80.8603456328668
0.0795833333333333,8.3265306122449,76.4890648724791
0.0795833333333333,8.40816326530612,27.7080533594407
0.0795833333333333,8.48979591836735,51.7396967238405
0.0795833333333333,8.57142857142857,68.1999560748215
0.0795833333333333,8.65306122448979,73.3559023779706
0.0795833333333333,8.73469387755102,75.6438116963207
0.0795833333333333,8.81632653061225,76.8425310023877
0.0795833333333333,8.89795918367347,77.4813002360364
0.0795833333333333,8.97959183673469,77.7589093228303
0.0795833333333333,9.06122448979592,77.7580204282034
0.0795833333333333,9.14285714285714,77.5104768749477
0.0795833333333333,9.22448979591837,77.0207857620862
0.0795833333333333,9.30612244897959,76.2750594279691
0.0795833333333333,9.38775510204082,75.2438241241662
0.0795833333333333,9.46938775510204,73.8815952923302
0.0795833333333333,9.55102040816326,72.1242280900761
0.0795833333333333,9.63265306122449,69.8843571109102
0.0795833333333333,9.71428571428572,67.0451455423753
0.0795833333333333,9.79591836734694,63.453183521703
0.0795833333333333,9.87755102040816,58.9134517923074
0.0795833333333333,9.95918367346939,53.1943661108315
0.0795833333333333,10.0408163265306,46.0607242357324
0.0795833333333333,10.1224489795918,37.3630908513267
0.0795833333333333,10.2040816326531,27.1983540328264
0.0795833333333333,10.2857142857143,16.0684602702919
0.0795833333333333,10.3673469387755,4.84168458344181
0.0795833333333333,10.4489795918367,-5.5787383922592
0.0795833333333333,10.530612244898,-14.6182122870589
0.0795833333333333,10.6122448979592,-22.1206698900899
0.0795833333333333,10.6938775510204,-28.2075905527983
0.0795833333333333,10.7755102040816,-33.1089186287708
0.0795833333333333,10.8571428571429,-37.0615776915522
0.0795833333333333,10.9387755102041,-40.2692772643727
0.0795833333333333,11.0204081632653,-42.8944907669469
0.0795833333333333,11.1020408163265,-45.0627590643795
0.0795833333333333,11.1836734693878,-46.8700414209216
0.0795833333333333,11.265306122449,-48.3896730685192
0.0795833333333333,11.3469387755102,-49.6779983944258
0.0795833333333333,11.4285714285714,-50.7786585796698
0.0795833333333333,11.5102040816327,-51.7257716935384
0.0795833333333333,11.5918367346939,-52.546269621475
0.0795833333333333,11.6734693877551,-53.2616138283906
0.0795833333333333,11.7551020408163,-53.8890591950443
0.0795833333333333,11.8367346938776,-54.4425897483189
0.0795833333333333,11.9183673469388,-54.9336153350108
0.0795833333333333,12,-55.3714929661
0.086875,8,77.2810875174342
0.086875,8.08163265306123,78.5445304547366
0.086875,8.16326530612245,79.7682957743282
0.086875,8.24489795918367,80.6803173869838
0.086875,8.3265306122449,77.6277331869237
0.086875,8.40816326530612,33.6497459607057
0.086875,8.48979591836735,56.334225047366
0.086875,8.57142857142857,68.514456556212
0.086875,8.65306122448979,72.6152046322746
0.086875,8.73469387755102,74.4902840634965
0.086875,8.81632653061225,75.4514809858775
0.086875,8.89795918367347,75.9083463281849
0.086875,8.97959183673469,76.0167341413823
0.086875,9.06122448979592,75.8384197133144
0.086875,9.14285714285714,75.3912595928892
0.086875,9.22448979591837,74.6671634150026
0.086875,9.30612244897959,73.6382808444756
0.086875,9.38775510204082,72.2577864533244
0.086875,9.46938775510204,70.4574116675086
0.086875,9.55102040816326,68.14242562419
0.086875,9.63265306122449,65.184437464378
0.086875,9.71428571428572,61.4130893565775
0.086875,9.79591836734694,56.6103659795698
0.086875,9.87755102040816,50.5179890476695
0.086875,9.95918367346939,42.881348709125
0.086875,10.0408163265306,33.5659982115262
0.086875,10.1224489795918,22.7557600365097
0.086875,10.2040816326531,11.1124182212042
0.086875,10.2857142857143,-0.352451109182232
0.086875,10.3673469387755,-10.7172601111591
0.086875,10.4489795918367,-19.5037460906928
0.086875,10.530612244898,-26.6724948572407
0.086875,10.6122448979592,-32.4230837611753
0.086875,10.6938775510204,-37.0217895884446
0.086875,10.7755102040816,-40.7162900175636
0.086875,10.8571428571429,-43.7092189330397
0.086875,10.9387755102041,-46.1577546996091
0.086875,11.0204081632653,-48.1813592587711
0.086875,11.1020408163265,-49.8704379574327
0.086875,11.1836734693878,-51.2936666906765
0.086875,11.265306122449,-52.503625174668
0.086875,11.3469387755102,-53.5409630758919
0.086875,11.4285714285714,-54.4374365161294
0.086875,11.5102040816327,-55.218114878621
0.086875,11.5918367346939,-55.9029893932254
0.086875,11.6734693877551,-56.5081523975165
0.086875,11.7551020408163,-57.0466676405145
0.086875,11.8367346938776,-57.5292167245406
0.086875,11.9183673469388,-57.9645818683986
0.086875,12,-58.3600077909658
0.0941666666666667,8,76.3784030788092
0.0941666666666667,8.08163265306123,77.7744899299896
0.0941666666666667,8.16326530612245,79.2525387361723
0.0941666666666667,8.24489795918367,80.7031844227844
0.0941666666666667,8.3265306122449,77.3769516332957
0.0941666666666667,8.40816326530612,42.9408964613721
0.0941666666666667,8.48979591836735,62.9190175965824
0.0941666666666667,8.57142857142857,69.7452768598476
0.0941666666666667,8.65306122448979,72.396408467736
0.0941666666666667,8.73469387755102,73.6701988340961
0.0941666666666667,8.81632653061225,74.2862298217503
0.0941666666666667,8.89795918367347,74.4894107761945
0.0941666666666667,8.97959183673469,74.3734497930767
0.0941666666666667,9.06122448979592,73.9693260586931
0.0941666666666667,9.14285714285714,73.2745795194428
0.0941666666666667,9.22448979591837,72.2633709978034
0.0941666666666667,9.30612244897959,70.8886248402643
0.0941666666666667,9.38775510204082,69.0798605211404
0.0941666666666667,9.46938775510204,66.7378693142269
0.0941666666666667,9.55102040816326,63.7267375398345
0.0941666666666667,9.63265306122449,59.8643856237854
0.0941666666666667,9.71428571428572,54.9158098627177
0.0941666666666667,9.79591836734694,48.6012026956357
0.0941666666666667,9.87755102040816,40.6468744819083
0.0941666666666667,9.95918367346939,30.9218489543655
0.0941666666666667,10.0408163265306,19.6662166907376
0.0941666666666667,10.1224489795918,7.65361147604427
0.0941666666666667,10.2040816326531,-4.00402363862953
0.0941666666666667,10.2857142857143,-14.3727269487547
0.0941666666666667,10.3673469387755,-23.0367255844408
0.0941666666666667,10.4489795918367,-30.0291947676018
0.0941666666666667,10.530612244898,-35.5972110776155
0.0941666666666667,10.6122448979592,-40.0293611896742
0.0941666666666667,10.6938775510204,-43.5805967102506
0.0941666666666667,10.7755102040816,-46.4538279529714
0.0941666666666667,10.8571428571429,-48.8038782202728
0.0941666666666667,10.9387755102041,-50.7472124260884
0.0941666666666667,11.0204081632653,-52.3713885016059
0.0941666666666667,11.1020408163265,-53.7426405466659
0.0941666666666667,11.1836734693878,-54.9115492672998
0.0941666666666667,11.265306122449,-55.9171659254853
0.0941666666666667,11.3469387755102,-56.7899848735653
0.0941666666666667,11.4285714285714,-57.5540862509274
0.0941666666666667,11.5102040816327,-58.2286869182171
0.0941666666666667,11.5918367346939,-58.829269195991
0.0941666666666667,11.6734693877551,-59.3684064158947
0.0941666666666667,11.7551020408163,-59.8563686074196
0.0941666666666667,11.8367346938776,-60.3015669504193
0.0941666666666667,11.9183673469388,-60.7108786782767
0.0941666666666667,12,-61.0898825214557
0.101458333333333,8,75.0732374390655
0.101458333333333,8.08163265306123,76.4941586284888
0.101458333333333,8.16326530612245,78.080129237291
0.101458333333333,8.24489795918367,79.9965089132405
0.101458333333333,8.3265306122449,79.6519823699035
0.101458333333333,8.40816326530612,50.7164382651233
0.101458333333333,8.48979591836735,64.4537775822025
0.101458333333333,8.57142857142857,69.5493494521246
0.101458333333333,8.65306122448979,71.5832935426023
0.101458333333333,8.73469387755102,72.5213609237643
0.101458333333333,8.81632653061225,72.8928752327988
0.101458333333333,8.89795918367347,72.8785586653028
0.101458333333333,8.97959183673469,72.5419551868385
0.101458333333333,9.06122448979592,71.8943316945256
0.101458333333333,9.14285714285714,70.9157222797003
0.101458333333333,9.22448979591837,69.5609048513405
0.101458333333333,9.30612244897959,67.7585176791342
0.101458333333333,9.38775510204082,65.4058555018929
0.101458333333333,9.46938775510204,62.3602689041446
0.101458333333333,9.55102040816326,58.4285000797085
0.101458333333333,9.63265306122449,53.358563530266
0.101458333333333,9.71428571428572,46.8480368899577
0.101458333333333,9.79591836734694,38.601511396818
0.101458333333333,9.87755102040816,28.4881109880315
0.101458333333333,9.95918367346939,16.8028040799795
0.101458333333333,10.0408163265306,4.43190360359975
0.101458333333333,10.1224489795918,-7.41444919504696
0.101458333333333,10.2040816326531,-17.7944862363508
0.101458333333333,10.2857142857143,-26.3546015467437
0.101458333333333,10.3673469387755,-33.1953400256014
0.101458333333333,10.4489795918367,-38.606041931366
0.101458333333333,10.530612244898,-42.894610198194
0.101458333333333,10.6122448979592,-46.322193234294
0.101458333333333,10.6938775510204,-49.0919406818858
0.101458333333333,10.7755102040816,-51.3567066567513
0.101458333333333,10.8571428571429,-53.2304523445988
0.101458333333333,10.9387755102041,-54.7983548993644
0.101458333333333,11.0204081632653,-56.12460062983
0.101458333333333,11.1020408163265,-57.2580846909967
0.101458333333333,11.1836734693878,-58.236500069379
0.101458333333333,11.265306122449,-59.0892591318963
0.101458333333333,11.3469387755102,-59.8395877244949
0.101458333333333,11.4285714285714,-60.5060357609398
0.101458333333333,11.5102040816327,-61.1035746865834
0.101458333333333,11.5918367346939,-61.6443997810714
0.101458333333333,11.6734693877551,-62.1385190292325
0.101458333333333,11.7551020408163,-62.5941855574928
0.101458333333333,11.8367346938776,-63.0182138254735
0.101458333333333,11.9183673469388,-63.4162083493222
0.101458333333333,12,-63.7927259842057
0.10875,8,73.7574563951825
0.10875,8.08163265306123,75.2623201694598
0.10875,8.16326530612245,77.1216025810895
0.10875,8.24489795918367,79.895934794965
0.10875,8.3265306122449,76.3653264496129
0.10875,8.40816326530612,61.8963514128257
0.10875,8.48979591836735,67.9914907243771
0.10875,8.57142857142857,70.3031240831054
0.10875,8.65306122448979,71.3222686233342
0.10875,8.73469387755102,71.729890031335
0.10875,8.81632653061225,71.7404210951201
0.10875,8.89795918367347,71.4262409590909
0.10875,8.97959183673469,70.801007064869
0.10875,9.06122448979592,69.845065376702
0.10875,9.14285714285714,68.5125047199431
0.10875,9.22448979591837,66.7303495817
0.10875,9.30612244897959,64.392934017346
0.10875,9.38775510204082,61.3523939082144
0.10875,9.46938775510204,57.4064555454487
0.10875,9.55102040816326,52.2880738915315
0.10875,9.63265306122449,45.6716495630515
0.10875,9.71428571428572,37.2325529207306
0.10875,9.79591836734694,26.8203725237245
0.10875,9.87755102040816,14.7552049456596
0.10875,9.95918367346939,2.01377476722921
0.10875,10.0408163265306,-10.0913000046046
0.10875,10.1224489795918,-20.5844019100441
0.10875,10.2040816326531,-29.1469419988375
0.10875,10.2857142857143,-35.9308722268856
0.10875,10.3673469387755,-41.2625423756908
0.10875,10.4489795918367,-45.4697367282879
0.10875,10.530612244898,-48.8224242266439
0.10875,10.6122448979592,-51.526852855079
0.10875,10.6938775510204,-53.7363643872773
0.10875,10.7755102040816,-55.5643529748976
0.10875,10.8571428571429,-57.095090820081
0.10875,10.9387755102041,-58.3918285765312
0.10875,11.0204081632653,-59.502612514276
0.10875,11.1020408163265,-60.4644069655138
0.10875,11.1836734693878,-61.3060148627333
0.10875,11.265306122449,-62.0501592757843
0.10875,11.3469387755102,-62.7149803800101
0.10875,11.4285714285714,-63.3151229487791
0.10875,11.5102040816327,-63.8625343355595
0.10875,11.5918367346939,-64.36705537576
0.10875,11.6734693877551,-64.8368612369848
0.10875,11.7551020408163,-65.2787920387234
0.10875,11.8367346938776,-65.6986013547634
0.10875,11.9183673469388,-66.1011427011121
0.10875,12,-66.4905086021003
0.116041666666667,8,72.304853759459
0.116041666666667,8.08163265306123,73.7650915811818
0.116041666666667,8.16326530612245,75.6351083881148
0.116041666666667,8.24489795918367,78.8965768659237
0.116041666666667,8.3265306122449,78.3242661316146
0.116041666666667,8.40816326530612,65.3829366761762
0.116041666666667,8.48979591836735,68.612596615452
0.116041666666667,8.57142857142857,69.9948330157489
0.116041666666667,8.65306122448979,70.5574763127557
0.116041666666667,8.73469387755102,70.6577388830381
0.116041666666667,8.81632653061225,70.4104568779695
0.116041666666667,8.89795918367347,69.8443199953695
0.116041666666667,8.97959183673469,68.9459898804083
0.116041666666667,9.06122448979592,67.6726992848803
0.116041666666667,9.14285714285714,65.9532517840199
0.116041666666667,9.22448979591837,63.682847894162
0.116041666666667,9.30612244897959,60.7132380493188
0.116041666666667,9.38775510204082,56.8392714301868
0.116041666666667,9.46938775510204,51.7858766517997
0.116041666666667,9.55102040816326,45.2096594572524
0.116041666666667,9.63265306122449,36.7531868819071
0.116041666666667,9.71428571428572,26.2210408631317
0.116041666666667,9.79591836734694,13.9050652212718
0.116041666666667,9.87755102040816,0.819541211037869
0.116041666666667,9.95918367346939,-11.6234833172881
0.116041666666667,10.0408163265306,-22.3681528589979
0.116041666666667,10.1224489795918,-31.0814561115816
0.116041666666667,10.2040816326531,-37.9402067922998
0.116041666666667,10.2857142857143,-43.3003562251491
0.116041666666667,10.3673469387755,-47.511095862469
0.116041666666667,10.4489795918367,-50.8553595703365
0.116041666666667,10.530612244898,-53.546656352214
0.116041666666667,10.6122448979592,-55.742233155164
0.116041666666667,10.6938775510204,-57.557519754979
0.116041666666667,10.7755102040816,-59.0778057273378
0.116041666666667,10.8571428571429,-60.3668118512953
0.116041666666667,10.9387755102041,-61.4727662163882
0.116041666666667,11.0204081632653,-62.4326701459562
0.116041666666667,11.1020408163265,-63.2752994214678
0.116041666666667,11.1836734693878,-64.0233318338382
0.116041666666667,11.265306122449,-64.6948703105044
0.116041666666667,11.3469387755102,-65.3045443795592
0.116041666666667,11.4285714285714,-65.8643137664198
0.116041666666667,11.5102040816327,-66.3840583364539
0.116041666666667,11.5918367346939,-66.8720121338683
0.116041666666667,11.6734693877551,-67.3350815568366
0.116041666666667,11.7551020408163,-67.7790758275872
0.116041666666667,11.8367346938776,-68.2088699362057
0.116041666666667,11.9183673469388,-68.6285148901218
0.116041666666667,12,-69.0413065493692
0.123333333333333,8,70.6549352722311
0.123333333333333,8.08163265306123,72.3483526502499
0.123333333333333,8.16326530612245,71.2459726213244
0.123333333333333,8.24489795918367,69.7590167651457
0.123333333333333,8.3265306122449,69.1410025569436
0.123333333333333,8.40816326530612,69.151831267791
0.123333333333333,8.48979591836735,69.3816509011813
0.123333333333333,8.57142857142857,69.5823095088701
0.123333333333333,8.65306122448979,69.6238256012369
0.123333333333333,8.73469387755102,69.4338600201055
0.123333333333333,8.81632653061225,68.9627229450579
0.123333333333333,8.89795918367347,68.1642731860168
0.123333333333333,8.97959183673469,66.9838243943491
0.123333333333333,9.06122448979592,65.3481519831934
0.123333333333333,9.14285714285714,63.1548179625596
0.123333333333333,9.22448979591837,60.2590535270314
0.123333333333333,9.30612244897959,56.4575718280096
0.123333333333333,9.38775510204082,51.4719950030503
0.123333333333333,9.46938775510204,44.9447849368584
0.123333333333333,9.55102040816326,36.4860701444619
0.123333333333333,9.63265306122449,25.8487427350508
0.123333333333333,9.71428571428572,13.2820183120471
0.123333333333333,9.79591836734694,-0.172248293202921
0.123333333333333,9.87755102040816,-12.9938267868262
0.123333333333333,9.95918367346939,-24.029145896466
0.123333333333333,10.0408163265306,-32.9218360168247
0.123333333333333,10.1224489795918,-39.8735931598189
0.123333333333333,10.2040816326531,-45.2728793639754
0.123333333333333,10.2857142857143,-49.4930231081943
0.123333333333333,10.3673469387755,-52.8318597013193
0.123333333333333,10.4489795918367,-55.5114192477486
0.123333333333333,10.530612244898,-57.6936367426224
0.123333333333333,10.6122448979592,-59.4964359387526
0.123333333333333,10.6938775510204,-61.0063638727313
0.123333333333333,10.7755102040816,-62.2877091033653
0.123333333333333,10.8571428571429,-63.388893296043
0.123333333333333,10.9387755102041,-64.346923644559
0.123333333333333,11.0204081632653,-65.1905069053855
0.123333333333333,11.1020408163265,-65.9422453027414
0.123333333333333,11.1836734693878,-66.6201989585422
0.123333333333333,11.265306122449,-67.2390058648002
0.123333333333333,11.3469387755102,-67.8106878685263
0.123333333333333,11.4285714285714,-68.3452298658065
0.123333333333333,11.5102040816327,-68.8509922411508
0.123333333333333,11.5918367346939,-69.3349986920851
0.123333333333333,11.6734693877551,-69.8031297614637
0.123333333333333,11.7551020408163,-70.2602445873842
0.123333333333333,11.8367346938776,-70.7102482203565
0.123333333333333,11.9183673469388,-71.156118456748
0.123333333333333,12,-71.5999038946294
0.130625,8,68.7450271669449
0.130625,8.08163265306123,70.6066918148694
0.130625,8.16326530612245,71.2971923710991
0.130625,8.24489795918367,71.1350128826826
0.130625,8.3265306122449,70.6278785333186
0.130625,8.40816326530612,70.1318469538824
0.130625,8.48979591836735,69.7433714503042
0.130625,8.57142857142857,69.4024358148817
0.130625,8.65306122448979,69.003569354419
0.130625,8.73469387755102,68.4454310353345
0.130625,8.81632653061225,67.639285724759
0.130625,8.89795918367347,66.5014765537624
0.130625,8.97959183673469,64.941283919767
0.130625,9.06122448979592,62.8470448015247
0.130625,9.14285714285714,60.0701148846449
0.130625,9.22448979591837,56.4057818039173
0.130625,9.30612244897959,51.5726390272036
0.130625,9.38775510204082,45.2011646810967
0.130625,9.46938775510204,36.8677704420968
0.130625,9.55102040816326,26.2570006240935
0.130625,9.63265306122449,13.5322357702353
0.130625,9.71428571428572,-0.285918647329569
0.130625,9.79591836734694,-13.5701950429992
0.130625,9.87755102040816,-25.0209999339757
0.130625,9.95918367346939,-34.2140105559595
0.130625,10.0408163265306,-41.3579893080477
0.130625,10.1224489795918,-46.8727652444507
0.130625,10.2040816326531,-51.1599038971229
0.130625,10.2857142857143,-54.536608615836
0.130625,10.3673469387755,-57.237023759267
0.130625,10.4489795918367,-59.4304546723871
0.130625,10.530612244898,-61.2393069561884
0.130625,10.6122448979592,-62.7528801499732
0.130625,10.6938775510204,-64.0371719593957
0.130625,10.7755102040816,-65.1416716161899
0.130625,10.8571428571429,-66.1040507127296
0.130625,10.9387755102041,-66.9534231217562
0.130625,11.0204081632653,-67.7126344765518
0.130625,11.1020408163265,-68.3998884095832
0.130625,11.1836734693878,-69.0299130855008
0.130625,11.265306122449,-69.614803332298
0.130625,11.3469387755102,-70.1646291602146
0.130625,11.4285714285714,-70.6878724402697
0.130625,11.5102040816327,-71.191734555109
0.130625,11.5918367346939,-71.6823454185081
0.130625,11.6734693877551,-72.1648961280355
0.130625,11.7551020408163,-72.6437122129095
0.130625,11.8367346938776,-73.1222810190115
0.130625,11.9183673469388,-73.6032446065183
0.130625,12,-74.08836819154
0.137916666666667,8,66.5203808182527
0.137916666666667,8.08163265306123,68.7511833188443
0.137916666666667,8.16326530612245,70.2512424680949
0.137916666666667,8.24489795918367,70.9642582897553
0.137916666666667,8.3265306122449,70.962754106946
0.137916666666667,8.40816326530612,70.4737518183129
0.137916666666667,8.48979591836735,69.7681253950775
0.137916666666667,8.57142857142857,69.0103887862496
0.137916666666667,8.65306122448979,68.2158238791312
0.137916666666667,8.73469387755102,67.3044817515468
0.137916666666667,8.81632653061225,66.1613206230425
0.137916666666667,8.89795918367347,64.6622647217734
0.137916666666667,8.97959183673469,62.6726841621298
0.137916666666667,9.06122448979592,60.0318357939747
0.137916666666667,9.14285714285714,56.5303622341449
0.137916666666667,9.22448979591837,51.8844647541199
0.137916666666667,9.30612244897959,45.7158932077173
0.137916666666667,9.38775510204082,37.5704446508104
0.137916666666667,9.46938775510204,27.0594467278276
0.137916666666667,9.55102040816326,14.2354596506082
0.137916666666667,9.63265306122449,0.0598842243038512
0.137916666666667,9.71428571428572,-13.7404638188455
0.137916666666667,9.79591836734694,-25.6854098473946
0.137916666666667,9.87755102040816,-35.2499361105037
0.137916666666667,9.95918367346939,-42.639528286223
0.137916666666667,10.0408163265306,-48.3073449903895
0.137916666666667,10.1224489795918,-52.6876467298333
0.137916666666667,10.2040816326531,-56.1206709737529
0.137916666666667,10.2857142857143,-58.8551703541587
0.137916666666667,10.3673469387755,-61.0694372523155
0.137916666666667,10.4489795918367,-62.8914080407328
0.137916666666667,10.530612244898,-64.4138292450771
0.137916666666667,10.6122448979592,-65.7048798760991
0.137916666666667,10.6938775510204,-66.8154459676723
0.137916666666667,10.7755102040816,-67.7840974234672
0.137916666666667,10.8571428571429,-68.6405225977321
0.137916666666667,10.9387755102041,-69.4079289962092
0.137916666666667,11.0204081632653,-70.1047443775172
0.137916666666667,11.1020408163265,-70.7458370205661
0.137916666666667,11.1836734693878,-71.3433989491322
0.137916666666667,11.265306122449,-71.9075875277737
0.137916666666667,11.3469387755102,-72.4469895941851
0.137916666666667,11.4285714285714,-72.9689520378772
0.137916666666667,11.5102040816327,-73.4798095677131
0.137916666666667,11.5918367346939,-73.985031851563
0.137916666666667,11.6734693877551,-74.4893066801647
0.137916666666667,11.7551020408163,-74.9965722880223
0.137916666666667,11.8367346938776,-75.5100097934577
0.137916666666667,11.9183673469388,-76.0320054518936
0.137916666666667,12,-76.5640917371259
0.145208333333333,8,63.7732715013097
0.145208333333333,8.08163265306123,66.229045297515
0.145208333333333,8.16326530612245,68.2273736464024
0.145208333333333,8.24489795918367,69.6912920527365
0.145208333333333,8.3265306122449,70.4873962982182
0.145208333333333,8.40816326530612,70.4904691865649
0.145208333333333,8.48979591836735,69.7637888656049
0.145208333333333,8.57142857142857,68.6349028532804
0.145208333333333,8.65306122448979,67.4154359486806
0.145208333333333,8.73469387755102,66.1481997796627
0.145208333333333,8.81632653061225,64.6859274270075
0.145208333333333,8.89795918367347,62.8352915119574
0.145208333333333,8.97959183673469,60.3997813749293
0.145208333333333,9.06122448979592,57.1599128200526
0.145208333333333,9.14285714285714,52.8368908218538
0.145208333333333,9.22448979591837,47.0590711351295
0.145208333333333,9.30612244897959,39.3571474694863
0.145208333333333,9.38775510204082,29.2623659661445
0.145208333333333,9.46938775510204,16.6427691826474
0.145208333333333,9.55102040816326,2.25302259423677
0.145208333333333,9.63265306122449,-12.1679517468446
0.145208333333333,9.71428571428572,-24.8748635567203
0.145208333333333,9.79591836734694,-35.1036183277335
0.145208333333333,9.87755102040816,-42.9846359968213
0.145208333333333,9.95918367346939,-48.9922050900395
0.145208333333333,10.0408163265306,-53.6031877485258
0.145208333333333,10.1224489795918,-57.1937495760635
0.145208333333333,10.2040816326531,-60.0376948312731
0.145208333333333,10.2857142857143,-62.3297849901834
0.145208333333333,10.3673469387755,-64.2086589643906
0.145208333333333,10.4489795918367,-65.7740730811259
0.145208333333333,10.530612244898,-67.0988673191883
0.145208333333333,10.6122448979592,-68.2370773478807
0.145208333333333,10.6938775510204,-69.2294308618368
0.145208333333333,10.7755102040816,-70.1071085375933
0.145208333333333,10.8571428571429,-70.8943548478684
0.145208333333333,10.9387755102041,-71.6103191309967
0.145208333333333,11.0204081632653,-72.2703731799903
0.145208333333333,11.1020408163265,-72.8870655307973
0.145208333333333,11.1836734693878,-73.47081761127
0.145208333333333,11.265306122449,-74.0304316566537
0.145208333333333,11.3469387755102,-74.5734575951495
0.145208333333333,11.4285714285714,-75.1064514251385
0.145208333333333,11.5102040816327,-75.6351480970539
0.145208333333333,11.5918367346939,-76.1645657803913
0.145208333333333,11.6734693877551,-76.6990544965283
0.145208333333333,11.7551020408163,-77.2422996945481
