"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(1,1)) []"
0.065,8,0.0667905420633072
0.065,8.08163265306123,0.0736315526849362
0.065,8.16326530612245,0.0830015230165309
0.065,8.24489795918367,0.0982898546116911
0.065,8.3265306122449,0.132899973232681
0.065,8.40816326530612,0.170440743811149
0.065,8.48979591836735,0.0485455802100285
0.065,8.57142857142857,0.0525711760859873
0.065,8.65306122448979,0.0639001990373674
0.065,8.73469387755102,0.0732353644330106
0.065,8.81632653061225,0.081459568395829
0.065,8.89795918367347,0.0892425814276879
0.065,8.97959183673469,0.0969763764122816
0.065,9.06122448979592,0.104917041386967
0.065,9.14285714285714,0.113258902452116
0.065,9.22448979591837,0.122171998759695
0.065,9.30612244897959,0.131823194942216
0.065,9.38775510204082,0.142390060230514
0.065,9.46938775510204,0.154071615433939
0.065,9.55102040816326,0.167097737695468
0.065,9.63265306122449,0.181737624948975
0.065,9.71428571428572,0.198306290273492
0.065,9.79591836734694,0.217165709531224
0.065,9.87755102040816,0.238712710992494
0.065,9.95918367346939,0.263336881651537
0.065,10.0408163265306,0.291315846196978
0.065,10.1224489795918,0.322591572670205
0.065,10.2040816326531,0.356354341335395
0.065,10.2857142857143,0.390416162949037
0.065,10.3673469387755,0.420636427035001
0.065,10.4489795918367,0.441236580208586
0.065,10.530612244898,0.446971966630102
0.065,10.6122448979592,0.43632843818982
0.065,10.6938775510204,0.412601045735436
0.065,10.7755102040816,0.381569203275127
0.065,10.8571428571429,0.34844746047116
0.065,10.9387755102041,0.316538624844209
0.065,11.0204081632653,0.287408988679666
0.065,11.1020408163265,0.261532142374126
0.065,11.1836734693878,0.238827428046735
0.065,11.265306122449,0.218984758384268
0.065,11.3469387755102,0.201630600868193
0.065,11.4285714285714,0.186402700910634
0.065,11.5102040816327,0.172978522733005
0.065,11.5918367346939,0.161082149663153
0.065,11.6734693877551,0.150482058891264
0.065,11.7551020408163,0.140985639881641
0.065,11.8367346938776,0.132433073598664
0.065,11.9183673469388,0.124691639863463
0.065,12,0.11765080900921
0.0722916666666667,8,0.0670179437160841
0.0722916666666667,8.08163265306123,0.0737383249947655
0.0722916666666667,8.16326530612245,0.0829102607274961
0.0722916666666667,8.24489795918367,0.0980749593656773
0.0722916666666667,8.3265306122449,0.134320973421351
0.0722916666666667,8.40816326530612,0.136091546858203
0.0722916666666667,8.48979591836735,0.0532554207662335
0.0722916666666667,8.57142857142857,0.0620304697915707
0.0722916666666667,8.65306122448979,0.0722913195625795
0.0722916666666667,8.73469387755102,0.0810799498056614
0.0722916666666667,8.81632653061225,0.089198372995343
0.0722916666666667,8.89795918367347,0.0971694026333902
0.0722916666666667,8.97959183673469,0.105315080326725
0.0722916666666667,9.06122448979592,0.113865219498532
0.0722916666666667,9.14285714285714,0.123012734911449
0.0722916666666667,9.22448979591837,0.132942999441053
0.0722916666666667,9.30612244897959,0.143851939708605
0.0722916666666667,9.38775510204082,0.155959401664644
0.0722916666666667,9.46938775510204,0.169520583748077
0.0722916666666667,9.55102040816326,0.184836281325611
0.0722916666666667,9.63265306122449,0.202260751910513
0.0722916666666667,9.71428571428572,0.22220290603892
0.0722916666666667,9.79591836734694,0.245110433596388
0.0722916666666667,9.87755102040816,0.271414391398629
0.0722916666666667,9.95918367346939,0.301389740913805
0.0722916666666667,10.0408163265306,0.334855430028971
0.0722916666666667,10.1224489795918,0.370622392311276
0.0722916666666667,10.2040816326531,0.405710392129579
0.0722916666666667,10.2857142857143,0.434820829193391
0.0722916666666667,10.3673469387755,0.45130256107969
0.0722916666666667,10.4489795918367,0.450427777819516
0.0722916666666667,10.530612244898,0.432724708187201
0.0722916666666667,10.6122448979592,0.403533135820796
0.0722916666666667,10.6938775510204,0.369366239698491
0.0722916666666667,10.7755102040816,0.335056238133113
0.0722916666666667,10.8571428571429,0.303190134653983
0.0722916666666667,10.9387755102041,0.274742405190916
0.0722916666666667,11.0204081632653,0.249813400145185
0.0722916666666667,11.1020408163265,0.228119057603986
0.0722916666666667,11.1836734693878,0.209250111219594
0.0722916666666667,11.265306122449,0.192790984982
0.0722916666666667,11.3469387755102,0.17836654475728
0.0722916666666667,11.4285714285714,0.165655297126379
0.0722916666666667,11.5102040816327,0.154388381673102
0.0722916666666667,11.5918367346939,0.144343397278874
0.0722916666666667,11.6734693877551,0.13533703752178
0.0722916666666667,11.7551020408163,0.127218139253866
0.0722916666666667,11.8367346938776,0.119861682601096
0.0722916666666667,11.9183673469388,0.113163826187189
0.0722916666666667,12,0.107037885735602
0.0795833333333333,8,0.0671988603224537
0.0795833333333333,8.08163265306123,0.0735457303210432
0.0795833333333333,8.16326530612245,0.0820124961370193
0.0795833333333333,8.24489795918367,0.0956701321436348
0.0795833333333333,8.3265306122449,0.128016964366038
0.0795833333333333,8.40816326530612,0.129609591796978
0.0795833333333333,8.48979591836735,0.062682200541205
0.0795833333333333,8.57142857142857,0.0712511984211219
0.0795833333333333,8.65306122448979,0.080767126756279
0.0795833333333333,8.73469387755102,0.0893463534144062
0.0795833333333333,8.81632653061225,0.0976067765748851
0.0795833333333333,8.89795918367347,0.105971850138043
0.0795833333333333,8.97959183673469,0.114725162609991
0.0795833333333333,9.06122448979592,0.124090302047106
0.0795833333333333,9.14285714285714,0.134273931490021
0.0795833333333333,9.22448979591837,0.145490623604493
0.0795833333333333,9.30612244897959,0.157979957385101
0.0795833333333333,9.38775510204082,0.17202047041828
0.0795833333333333,9.46938775510204,0.187941897116294
0.0795833333333333,9.55102040816326,0.206134496529437
0.0795833333333333,9.63265306122449,0.227050311323182
0.0795833333333333,9.71428571428572,0.251183423479235
0.0795833333333333,9.79591836734694,0.279000652973988
0.0795833333333333,9.87755102040816,0.31076549356627
0.0795833333333333,9.95918367346939,0.346157896295077
0.0795833333333333,10.0408163265306,0.383583522931613
0.0795833333333333,10.1224489795918,0.419256185765624
0.0795833333333333,10.2040816326531,0.446817404097197
0.0795833333333333,10.2857142857143,0.459092097572052
0.0795833333333333,10.3673469387755,0.452306212962995
0.0795833333333333,10.4489795918367,0.428996625643199
0.0795833333333333,10.530612244898,0.395951036316492
0.0795833333333333,10.6122448979592,0.359862935350178
0.0795833333333333,10.6938775510204,0.325029197431929
0.0795833333333333,10.7755102040816,0.293433405048788
0.0795833333333333,10.8571428571429,0.265626348211371
0.0795833333333333,10.9387755102041,0.241465756201221
0.0795833333333333,11.0204081632653,0.220544986771803
0.0795833333333333,11.1020408163265,0.202399786886397
0.0795833333333333,11.1836734693878,0.186594452092167
0.0795833333333333,11.265306122449,0.172750535168244
0.0795833333333333,11.3469387755102,0.160550704503291
0.0795833333333333,11.4285714285714,0.149733098523395
0.0795833333333333,11.5102040816327,0.14008294509515
0.0795833333333333,11.5918367346939,0.131424213668544
0.0795833333333333,11.6734693877551,0.123612281882357
0.0795833333333333,11.7551020408163,0.116527839201738
0.0795833333333333,11.8367346938776,0.110071953230037
0.0795833333333333,11.9183673469388,0.104162128883656
0.0795833333333333,12,0.0987291785051672
0.086875,8,0.0674701220197415
0.086875,8.08163265306123,0.0735766523992642
0.086875,8.16326530612245,0.0815617578248723
0.086875,8.24489795918367,0.0941913022763313
0.086875,8.3265306122449,0.124262017086117
0.086875,8.40816326530612,0.12249837891992
0.086875,8.48979591836735,0.0711873727326141
0.086875,8.57142857142857,0.079354553361815
0.086875,8.65306122448979,0.0883548189554996
0.086875,8.73469387755102,0.0968987145884083
0.086875,8.81632653061225,0.105446803030185
0.086875,8.89795918367347,0.11434700354589
0.086875,8.97959183673469,0.123860502739039
0.086875,9.06122448979592,0.134218236460523
0.086875,9.14285714285714,0.145654663911551
0.086875,9.22448979591837,0.15842982456406
0.086875,9.30612244897959,0.172846566754758
0.086875,9.38775510204082,0.189265480069558
0.086875,9.46938775510204,0.208116575378625
0.086875,9.55102040816326,0.22990181893869
0.086875,9.63265306122449,0.255172913594903
0.086875,9.71428571428572,0.284448763710019
0.086875,9.79591836734694,0.317999691754543
0.086875,9.87755102040816,0.35537327401018
0.086875,9.95918367346939,0.39453400683882
0.086875,10.0408163265306,0.430784688046821
0.086875,10.1224489795918,0.456605104577543
0.086875,10.2040816326531,0.46441133292209
0.086875,10.2857142857143,0.451715047987081
