"lumped_element_capacitance [pF]","Freq [GHz]","RadiationEfficiency []"
0.065,9.5,0.855916831877907
0.065,9.51020408163265,0.857922666619964
0.065,9.52040816326531,0.859901665514199
0.065,9.53061224489796,0.86185410886127
0.065,9.54081632653061,0.863780278509753
0.065,9.55102040816326,0.865680438074846
0.065,9.56122448979592,0.867554848244566
0.065,9.57142857142857,0.869403764777908
0.065,9.58163265306122,0.871227433549107
0.065,9.59183673469388,0.87302608957349
0.065,9.60204081632653,0.874799973975868
0.065,9.61224489795918,0.87654930799715
0.065,9.62244897959184,0.878274317148523
0.065,9.63265306122449,0.879975217616919
0.065,9.64285714285714,0.881652220194355
0.065,9.65306122448979,0.883305533396419
0.065,9.66326530612245,0.884935359477186
0.065,9.6734693877551,0.88654189578248
0.065,9.68367346938775,0.888125336452134
0.065,9.69387755102041,0.889685875654425
0.065,9.70408163265306,0.891223694782352
0.065,9.71428571428572,0.892738982365893
0.065,9.72448979591837,0.894231915577733
0.065,9.73469387755102,0.895702668684291
0.065,9.74489795918367,0.897151418933341
0.065,9.75510204081633,0.898578336391965
0.065,9.76530612244898,0.899983594297705
0.065,9.77551020408163,0.901367350570548
0.065,9.78571428571428,0.902729770173597
0.065,9.79591836734694,0.904071015739598
0.065,9.80612244897959,0.905391243872371
0.065,9.81632653061225,0.906690613533405
0.065,9.8265306122449,0.90796927817053
0.065,9.83673469387755,0.909227391278995
0.065,9.84693877551021,0.910465102536343
0.065,9.85714285714286,0.911682559815965
0.065,9.86734693877551,0.912879912770825
0.065,9.87755102040816,0.91405730234224
0.065,9.88775510204082,0.915214876223224
0.065,9.89795918367347,0.916352774136304
0.065,9.90816326530612,0.91747113996532
0.065,9.91836734693878,0.918570111559243
0.065,9.92857142857143,0.919649827504359
0.065,9.93877551020408,0.9207104253709
0.065,9.94897959183674,0.921752040352302
0.065,9.95918367346939,0.922774802364199
0.065,9.96938775510204,0.92377885062034
0.065,9.97959183673469,0.924764318199152
0.065,9.98979591836735,0.925731330399623
0.065,10,0.926680020475938
0.0722916666666667,9.5,0.867018557041526
0.0722916666666667,9.51020408163265,0.868830699891687
0.0722916666666667,9.52040816326531,0.870617143291254
0.0722916666666667,9.53061224489796,0.872378133577908
0.0722916666666667,9.54081632653061,0.874113908519584
0.0722916666666667,9.55102040816326,0.875824698752933
0.0722916666666667,9.56122448979592,0.877510727193471
0.0722916666666667,9.57142857142857,0.87917220551465
0.0722916666666667,9.58163265306122,0.880809360379943
0.0722916666666667,9.59183673469388,0.882422392478701
0.0722916666666667,9.60204081632653,0.884011507858903
0.0722916666666667,9.61224489795918,0.885576904620585
0.0722916666666667,9.62244897959184,0.887118777618241
0.0722916666666667,9.63265306122449,0.88863731929146
0.0722916666666667,9.64285714285714,0.890132716353657
0.0722916666666667,9.65306122448979,0.891605152037229
0.0722916666666667,9.66326530612245,0.89305481230371
0.0722916666666667,9.6734693877551,0.894481867590979
0.0722916666666667,9.68367346938775,0.895886495628408
0.0722916666666667,9.69387755102041,0.897268864583097
0.0722916666666667,9.70408163265306,0.898629146344619
0.0722916666666667,9.71428571428572,0.899967504504978
0.0722916666666667,9.72448979591837,0.901284106784056
0.0722916666666667,9.73469387755102,0.902579109902277
0.0722916666666667,9.74489795918367,0.903852675062306
0.0722916666666667,9.75510204081633,0.905104961171247
0.0722916666666667,9.76530612244898,0.906336116957466
0.0722916666666667,9.77551020408163,0.907546299591718
0.0722916666666667,9.78571428571428,0.908735660387135
0.0722916666666667,9.79591836734694,0.909904346485839
0.0722916666666667,9.80612244897959,0.911052509471153
0.0722916666666667,9.81632653061225,0.9121802880249
0.0722916666666667,9.8265306122449,0.913287835235322
0.0722916666666667,9.83673469387755,0.914375284893625
0.0722916666666667,9.84693877551021,0.915442788041319
0.0722916666666667,9.85714285714286,0.916490480493605
0.0722916666666667,9.86734693877551,0.917518501424182
0.0722916666666667,9.87755102040816,0.918526988588328
0.0722916666666667,9.88775510204082,0.919516077839049
0.0722916666666667,9.89795918367347,0.920485905692051
0.0722916666666667,9.90816326530612,0.921436605707344
0.0722916666666667,9.91836734693878,0.922368310600744
0.0722916666666667,9.92857142857143,0.923281156883315
0.0722916666666667,9.93877551020408,0.9241752716888
0.0722916666666667,9.94897959183674,0.925050782311993
0.0722916666666667,9.95918367346939,0.925907825042658
0.0722916666666667,9.96938775510204,0.926746522998326
0.0722916666666667,9.97959183673469,0.927567006944362
0.0722916666666667,9.98979591836735,0.928369403156881
0.0722916666666667,10,0.929153836851075
0.0795833333333333,9.5,0.87708093037869
0.0795833333333333,9.51020408163265,0.878692809022607
0.0795833333333333,9.52040816326531,0.880280026844136
0.0795833333333333,9.53061224489796,0.881842794108357
0.0795833333333333,9.54081632653061,0.883381317634932
0.0795833333333333,9.55102040816326,0.884895804882426
0.0795833333333333,9.56122448979592,0.886386456361068
0.0795833333333333,9.57142857142857,0.887853463939044
0.0795833333333333,9.58163265306122,0.889297018127903
