"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(2,1)) []"
0.065,9.5,0.95891883197199
0.065,9.51020408163265,0.958050738561454
0.065,9.52040816326531,0.957159305942375
0.065,9.53061224489796,0.956243749603621
0.065,9.54081632653061,0.955303254251285
0.065,9.55102040816326,0.954336972491183
0.065,9.56122448979592,0.953344023456284
0.065,9.57142857142857,0.952323491374292
0.065,9.58163265306122,0.951274424076314
0.065,9.59183673469388,0.950195831442538
0.065,9.60204081632653,0.949086683779886
0.065,9.61224489795918,0.947945910141271
0.065,9.62244897959184,0.946772396569635
0.065,9.63265306122449,0.945564984277228
0.065,9.64285714285714,0.944322467755766
0.065,9.65306122448979,0.943043592811965
0.065,9.66326530612245,0.941727054533597
0.065,9.6734693877551,0.940371495182822
0.065,9.68367346938775,0.938975502019464
0.065,9.69387755102041,0.937537605049632
0.065,9.70408163265306,0.93605627470858
0.065,9.71428571428572,0.934529919470348
0.065,9.72448979591837,0.932956883396899
0.065,9.73469387755102,0.931335443623932
0.065,9.74489795918367,0.929663807789074
0.065,9.75510204081633,0.927940111411096
0.065,9.76530612244898,0.926162415226207
0.065,9.77551020408163,0.924328702487943
0.065,9.78571428571428,0.922436876252031
0.065,9.79591836734694,0.92048475664403
0.065,9.80612244897959,0.91847007814444
0.065,9.81632653061225,0.916390486891201
0.065,9.8265306122449,0.91424353803944
0.065,9.83673469387755,0.912026693197086
0.065,9.84693877551021,0.909737317961857
0.065,9.85714285714286,0.907372679612244
0.065,9.86734693877551,0.904929944971229
0.065,9.87755102040816,0.902406178511658
0.065,9.88775510204082,0.899798340746088
0.065,9.89795918367347,0.897103286969281
0.065,9.90816326530612,0.894317766417606
0.065,9.91836734693878,0.891438421946343
0.065,9.92857142857143,0.888461790290145
0.065,9.93877551020408,0.885384303041856
0.065,9.94897959183674,0.882202288449378
0.065,9.95918367346939,0.878911974172025
0.065,9.96938775510204,0.875509491157633
0.065,9.97959183673469,0.87199087879475
0.065,9.98979591836735,0.868352091551465
0.065,10,0.864589007294176
0.0722916666666667,9.5,0.950335140392516
0.0722916666666667,9.51020408163265,0.949203945281812
0.0722916666666667,9.52040816326531,0.948039576996899
0.0722916666666667,9.53061224489796,0.946840830921458
0.0722916666666667,9.54081632653061,0.9456064522652
0.0722916666666667,9.55102040816326,0.944335133859453
0.0722916666666667,9.56122448979592,0.943025513865944
0.0722916666666667,9.57142857142857,0.941676173395039
0.0722916666666667,9.58163265306122,0.940285634035987
0.0722916666666667,9.59183673469388,0.938852355294989
0.0722916666666667,9.60204081632653,0.937374731943212
0.0722916666666667,9.61224489795918,0.935851091277677
0.0722916666666667,9.62244897959184,0.934279690292054
0.0722916666666667,9.63265306122449,0.932658712764351
0.0722916666666667,9.64285714285714,0.930986266262981
0.0722916666666667,9.65306122448979,0.929260379079088
0.0722916666666667,9.66326530612245,0.927478997088526
0.0722916666666667,9.6734693877551,0.925639980556114
0.0722916666666667,9.68367346938775,0.923741100887452
0.0722916666666667,9.69387755102041,0.921780037350851
0.0722916666666667,9.70408163265306,0.919754373774108
0.0722916666666667,9.71428571428572,0.917661595246792
0.0722916666666667,9.72448979591837,0.915499084841654
0.0722916666666667,9.73469387755102,0.913264120390872
0.0722916666666667,9.74489795918367,0.910953871344
0.0722916666666667,9.75510204081633,0.908565395748302
0.0722916666666667,9.76530612244898,0.906095637399413
0.0722916666666667,9.77551020408163,0.903541423204258
0.0722916666666667,9.78571428571428,0.900899460830245
0.0722916666666667,9.79591836734694,0.898166336701543
0.0722916666666667,9.80612244897959,0.895338514420055
0.0722916666666667,9.81632653061225,0.892412333718077
0.0722916666666667,9.8265306122449,0.889384010033462
0.0722916666666667,9.83673469387755,0.886249634830529
0.0722916666666667,9.84693877551021,0.883005176819601
0.0722916666666667,9.85714285714286,0.879646484209189
0.0722916666666667,9.86734693877551,0.876169288189167
0.0722916666666667,9.87755102040816,0.872569207830601
0.0722916666666667,9.88775510204082,0.868841756643437
0.0722916666666667,9.89795918367347,0.864982351033384
0.0722916666666667,9.90816326530612,0.860986320954061
0.0722916666666667,9.91836734693878,0.856848923071115
0.0722916666666667,9.92857142857143,0.852565356789333
0.0722916666666667,9.93877551020408,0.84813078354242
0.0722916666666667,9.94897959183674,0.843540349780638
0.0722916666666667,9.95918367346939,0.838789214134772
0.0722916666666667,9.96938775510204,0.833872579272031
0.0722916666666667,9.97959183673469,0.828785729033471
0.0722916666666667,9.98979591836735,0.823524071440793
0.0722916666666667,10,0.818083188256028
0.0795833333333333,9.5,0.938950521297439
0.0795833333333333,9.51020408163265,0.937448147678839
0.0795833333333333,9.52040816326531,0.935897905187022
0.0795833333333333,9.53061224489796,0.934297933981228
0.0795833333333333,9.54081632653061,0.932646293715803
0.0795833333333333,9.55102040816326,0.930940960112799
0.0795833333333333,9.56122448979592,0.929179821440361
0.0795833333333333,9.57142857142857,0.927360674901322
0.0795833333333333,9.58163265306122,0.92548122294208
0.0795833333333333,9.59183673469388,0.923539069493713
0.0795833333333333,9.60204081632653,0.921531716156547
0.0795833333333333,9.61224489795918,0.919456558351354
0.0795833333333333,9.62244897959184,0.917310881456315
0.0795833333333333,9.63265306122449,0.915091856949814
0.0795833333333333,9.64285714285714,0.912796538603289
0.0795833333333333,9.65306122448979,0.910421858746992
0.0795833333333333,9.66326530612245,0.907964624661598
0.0795833333333333,9.6734693877551,0.905421515146326
0.0795833333333333,9.68367346938775,0.902789077315513
0.0795833333333333,9.69387755102041,0.900063723708541
0.0795833333333333,9.70408163265306,0.897241729779282
0.0795833333333333,9.71428571428572,0.894319231871528
0.0795833333333333,9.72448979591837,0.89129222578163
0.0795833333333333,9.73469387755102,0.888156566042365
0.0795833333333333,9.74489795918367,0.884907966065424
0.0795833333333333,9.75510204081633,0.881541999310795
0.0795833333333333,9.76530612244898,0.878054101672583
0.0795833333333333,9.77551020408163,0.874439575299486
0.0795833333333333,9.78571428571428,0.870693594084886
0.0795833333333333,9.79591836734694,0.866811211121041
0.0795833333333333,9.80612244897959,0.862787368401803
0.0795833333333333,9.81632653061225,0.858616909164908
0.0795833333333333,9.8265306122449,0.854294593224106
0.0795833333333333,9.83673469387755,0.849815115769548
0.0795833333333333,9.84693877551021,0.845173130091281
0.0795833333333333,9.85714285714286,0.840363274817318
0.0795833333333333,9.86734693877551,0.835380206202385
0.0795833333333333,9.87755102040816,0.830218636171987
0.0795833333333333,9.88775510204082,0.824873376819803
0.0795833333333333,9.89795918367347,0.819339392131543
0.0795833333333333,9.90816326530612,0.813611857764056
0.0795833333333333,9.91836734693878,0.807686229764014
0.0795833333333333,9.92857142857143,0.801558323156763
0.0795833333333333,9.93877551020408,0.795224401366472
0.0795833333333333,9.94897959183674,0.788681277425956
0.0795833333333333,9.95918367346939,0.781926428001192
0.0795833333333333,9.96938775510204,0.774958121092295
0.0795833333333333,9.97959183673469,0.767775558357222
0.0795833333333333,9.98979591836735,0.760379032749296
0.0795833333333333,10,0.752770102051207
0.086875,9.5,0.924672685307406
0.086875,9.51020408163265,0.922652684847094
0.086875,9.52040816326531,0.920562608727161
0.086875,9.53061224489796,0.918399560323304
0.086875,9.54081632653061,0.916160516122526
0.086875,9.55102040816326,0.913842321094532
0.086875,9.56122448979592,0.911441684110254
0.086875,9.57142857142857,0.908955173450705
0.086875,9.58163265306122,0.906379212471287
0.086875,9.59183673469388,0.903710075473649
0.086875,9.60204081632653,0.900943883877268
0.086875,9.61224489795918,0.89807660276976
0.086875,9.62244897959184,0.895104037944575
0.086875,9.63265306122449,0.892021833556799
0.086875,9.64285714285714,0.888825470533175
0.086875,9.65306122448979,0.885510265898645
0.086875,9.66326530612245,0.882071373223961
0.086875,9.6734693877551,0.878503784402961
0.086875,9.68367346938775,0.874802333011548
0.086875,9.69387755102041,0.870961699546557
0.086875,9.70408163265306,0.86697641886102
0.086875,9.71428571428572,0.862840890178267
0.086875,9.72448979591837,0.858549390100369
0.086875,9.73469387755102,0.854096089088877
0.086875,9.74489795918367,0.849475071961231
0.086875,9.75510204081633,0.844680362988602
0.086875,9.76530612244898,0.83970595627759
0.086875,9.77551020408163,0.834545852159199
0.086875,9.78571428571428,0.829194100426472
0.086875,9.79591836734694,0.823644851289721
0.086875,9.80612244897959,0.81789241504637
0.086875,9.81632653061225,0.811931331499216
0.086875,9.8265306122449,0.805756450264975
0.086875,9.83673469387755,0.799363023139487
0.086875,9.84693877551021,0.792746809785141
0.086875,9.85714285714286,0.785904197981992
0.086875,9.86734693877551,0.778832339718446
0.086875,9.87755102040816,0.771529304345106
0.086875,9.88775510204082,0.763994249945492
0.086875,9.89795918367347,0.756227613882866
0.086875,9.90816326530612,0.748231323254391
0.086875,9.91836734693878,0.740009025676861
0.086875,9.92857142857143,0.731566340291095
0.086875,9.93877551020408,0.722911128270934
0.086875,9.94897959183674,0.714053781328981
0.086875,9.95918367346939,0.705007525607684
0.086875,9.96938775510204,0.69578873714289
0.086875,9.97959183673469,0.686417263426667
0.086875,9.98979591836735,0.676916743796103
0.086875,10,0.66731491911743
0.0941666666666667,9.5,0.906184825904174
0.0941666666666667,9.51020408163265,0.903456444577245
0.0941666666666667,9.52040816326531,0.900626344717634
0.0941666666666667,9.53061224489796,0.897690174958367
0.0941666666666667,9.54081632653061,0.894643405441089
0.0941666666666667,9.55102040816326,0.8914813247509
0.0941666666666667,9.56122448979592,0.888199037669957
0.0941666666666667,9.57142857142857,0.884791463954792
0.0941666666666667,9.58163265306122,0.881253338343759
0.0941666666666667,9.59183673469388,0.87757921206318
0.0941666666666667,9.60204081632653,0.873763456125936
0.0941666666666667,9.61224489795918,0.86980026675673
0.0941666666666667,9.62244897959184,0.865683673335074
0.0941666666666667,9.63265306122449,0.861407549306268
0.0941666666666667,9.64285714285714,0.856965626552797
0.0941666666666667,9.65306122448979,0.852351513812529
0.0941666666666667,9.66326530612245,0.847558719772757
0.0941666666666667,9.6734693877551,0.842580681579267
0.0941666666666667,9.68367346938775,0.837410799562725
0.0941666666666667,9.69387755102041,0.8320424791004
0.0941666666666667,9.70408163265306,0.826469180581568
0.0941666666666667,9.71428571428572,0.820684478619909
0.0941666666666667,9.72448979591837,0.814682131669964
0.0941666666666667,9.73469387755102,0.808456163377595
0.0941666666666667,9.74489795918367,0.802000957044694
0.0941666666666667,9.75510204081633,0.795311364670164
0.0941666666666667,9.76530612244898,0.788382832125448
0.0941666666666667,9.77551020408163,0.781211542013826
0.0941666666666667,9.78571428571428,0.773794575791048
0.0941666666666667,9.79591836734694,0.766130096659645
0.0941666666666667,9.80612244897959,0.758217554620147
0.0941666666666667,9.81632653061225,0.750057914848112
0.0941666666666667,9.8265306122449,0.741653910236069
0.0941666666666667,9.83673469387755,0.733010318474711
0.0941666666666667,9.84693877551021,0.724134263365619
0.0941666666666667,9.85714285714286,0.715035539232438
0.0941666666666667,9.86734693877551,0.705726956120072
0.0941666666666667,9.87755102040816,0.696224702098894
0.0941666666666667,9.88775510204082,0.686548717132012
0.0941666666666667,9.89795918367347,0.676723070899486
0.0941666666666667,9.90816326530612,0.666776334264252
0.0941666666666667,9.91836734693878,0.656741931088342
0.0941666666666667,9.92857142857143,0.646658453669103
0.0941666666666667,9.93877551020408,0.636569921147088
0.0941666666666667,9.94897959183674,0.626525956365031
0.0941666666666667,9.95918367346939,0.616581852470797
0.0941666666666667,9.96938775510204,0.606798497231468
0.0941666666666667,9.97959183673469,0.597242120201727
0.0941666666666667,9.98979591836735,0.587983827363501
0.0941666666666667,10,0.579098889442558
0.101458333333333,9.5,0.881349710964384
0.101458333333333,9.51020408163265,0.877598447466007
0.101458333333333,9.52040816326531,0.873698695874515
0.101458333333333,9.53061224489796,0.869644170656701
0.101458333333333,9.54081632653061,0.865428394031985
0.101458333333333,9.55102040816326,0.861044707189501
0.101458333333333,9.56122448979592,0.856486285381774
0.101458333333333,9.57142857142857,0.851746157600179
0.101458333333333,9.58163265306122,0.846817231557084
0.101458333333333,9.59183673469388,0.84169232485505
0.101458333333333,9.60204081632653,0.836364203306184
0.101458333333333,9.61224489795918,0.830825627467134
0.101458333333333,9.62244897959184,0.825069408599184
0.101458333333333,9.63265306122449,0.81908847539472
0.101458333333333,9.64285714285714,0.812875952873237
0.101458333333333,9.65306122448979,0.806425255096438
0.101458333333333,9.66326530612245,0.799730193335423
0.101458333333333,9.6734693877551,0.792785101545708
0.101458333333333,9.68367346938775,0.785584981003121
0.101458333333333,9.69387755102041,0.778125666063146
0.101458333333333,9.70408163265306,0.770404012957978
0.101458333333333,9.71428571428572,0.762418113553207
0.101458333333333,9.72448979591837,0.754167535690954
0.101458333333333,9.73469387755102,0.745653591678591
0.101458333333333,9.74489795918367,0.736879635831546
0.101458333333333,9.75510204081633,0.727851391539237
0.101458333333333,9.76530612244898,0.718577307379409
0.101458333333333,9.77551020408163,0.709068940684904
0.101458333333333,9.78571428571428,0.699341365490761
0.101458333333333,9.79591836734694,0.689413599877896
0.101458333333333,9.80612244897959,0.679309045335
0.101458333333333,9.81632653061225,0.669055927926486
0.101458333333333,9.8265306122449,0.658687727454998
0.101458333333333,9.83673469387755,0.648243576845712
0.101458333333333,9.84693877551021,0.637768609308962
0.101458333333333,9.85714285714286,0.627314225745148
0.101458333333333,9.86734693877551,0.616938249619772
0.101458333333333,9.87755102040816,0.606704931527058
0.101458333333333,9.88775510204082,0.596684761400755
0.101458333333333,9.89795918367347,0.586954043880756
0.101458333333333,9.90816326530612,0.577594192856494
0.101458333333333,9.91836734693878,0.568690705987973
0.101458333333333,9.92857142857143,0.560331790737317
0.101458333333333,9.93877551020408,0.552606631398192
0.101458333333333,9.94897959183674,0.545603312449633
0.101458333333333,9.95918367346939,0.539406447007548
0.101458333333333,9.96938775510204,0.534094597779346
0.101458333333333,9.97959183673469,0.529737617509961
0.101458333333333,9.98979591836735,0.526394070215038
0.101458333333333,10,0.524108915858443
0.10875,9.5,0.848724128084754
0.10875,9.51020408163265,0.843554697703146
0.10875,9.52040816326531,0.83817385796123
0.10875,9.53061224489796,0.832573643618882
0.10875,9.54081632653061,0.826746099344578
0.10875,9.55102040816326,0.82068334830703
0.10875,9.56122448979592,0.81437767417873
0.10875,9.57142857142857,0.807821618389797
0.10875,9.58163265306122,0.801008094639215
0.10875,9.59183673469388,0.793930522817746
0.10875,9.60204081632653,0.786582984654268
0.10875,9.61224489795918,0.778960403416813
0.10875,9.62244897959184,0.771058750145219
0.10875,9.63265306122449,0.762875278764366
0.10875,9.64285714285714,0.754408792369191
0.10875,9.65306122448979,0.745659942652673
0.10875,9.66326530612245,0.736631564060913
0.10875,9.6734693877551,0.727329043554594
0.10875,9.68367346938775,0.717760725892198
0.10875,9.69387755102041,0.707938353142315
0.10875,9.70408163265306,0.697877535252948
0.10875,9.71428571428572,0.687598246402703
0.10875,9.72448979591837,0.677125338907288
0.10875,9.73469387755102,0.666489062955166
0.10875,9.74489795918367,0.655725576128132
0.10875,9.75510204081633,0.644877421553518
0.10875,9.76530612244898,0.633993947635001
0.10875,9.77551020408163,0.623131635812138
0.10875,9.78571428571428,0.612354295846822
0.10875,9.79591836734694,0.601733081485769
0.10875,9.80612244897959,0.591346273591544
0.10875,9.81632653061225,0.581278774425428
0.10875,9.8265306122449,0.57162125712923
0.10875,9.83673469387755,0.562468920902093
0.10875,9.84693877551021,0.553919816715855
0.10875,9.85714285714286,0.546072732866557
0.10875,9.86734693877551,0.539024664967607
0.10875,9.87755102040816,0.532867940398011
0.10875,9.88775510204082,0.527687118876659
0.10875,9.89795918367347,0.523555842529458
0.10875,9.90816326530612,0.520533850470282
0.10875,9.91836734693878,0.518664394436653
0.10875,9.92857142857143,0.517972284049574
0.10875,9.93877551020408,0.518462748606391
0.10875,9.94897959183674,0.520121229932512
0.10875,9.95918367346939,0.522914128166444
0.10875,9.96938775510204,0.526790425551411
0.10875,9.97959183673469,0.531684029509009
0.10875,9.98979591836735,0.537516619286337
0.10875,10,0.544200757047695
0.116041666666667,9.5,0.806868605803136
0.116041666666667,9.51020408163265,0.799852210761715
0.116041666666667,9.52040816326531,0.792556083013944
0.116041666666667,9.53061224489796,0.784973669643501
0.116041666666667,9.54081632653061,0.777099337780518
0.116041666666667,9.55102040816326,0.768928608997528
0.116041666666667,9.56122448979592,0.760458427714937
0.116041666666667,9.57142857142857,0.751687466391235
0.116041666666667,9.58163265306122,0.742616469969042
0.116041666666667,9.59183673469388,0.733248641545704
0.116041666666667,9.60204081632653,0.72359007040292
0.116041666666667,9.61224489795918,0.713650202304748
0.116041666666667,9.62244897959184,0.703442350455492
0.116041666666667,9.63265306122449,0.692984243180136
0.116041666666667,9.64285714285714,0.682298601635477
0.116041666666667,9.65306122448979,0.671413737101573
0.116041666666667,9.66326530612245,0.660364152930186
0.116041666666667,9.6734693877551,0.649191130513056
0.116041666666667,9.68367346938775,0.637943272117094
0.116041666666667,9.69387755102041,0.626676965631954
0.116041666666667,9.70408163265306,0.615456727924039
0.116041666666667,9.71428571428572,0.604355374546041
0.116041666666667,9.72448979591837,0.593453955208928
0.116041666666667,9.73469387755102,0.58284138774019
0.116041666666667,9.74489795918367,0.572613720075117
0.116041666666667,9.75510204081633,0.56287295281486
0.116041666666667,9.76530612244898,0.553725366573847
0.116041666666667,9.77551020408163,0.545279322124813
0.116041666666667,9.78571428571428,0.537642538833629
0.116041666666667,9.79591836734694,0.530918909008047
0.116041666666667,9.80612244897959,0.525204969147375
0.116041666666667,9.81632653061225,0.520586216861092
0.116041666666667,9.8265306122449,0.517133522817216
0.116041666666667,9.83673469387755,0.514899926247634
0.116041666666667,9.84693877551021,0.513918106539275
0.116041666666667,9.85714285714286,0.514198783619941
0.116041666666667,9.86734693877551,0.515730216905417
0.116041666666667,9.87755102040816,0.518478858206195
0.116041666666667,9.88775510204082,0.522391088696426
0.116041666666667,9.89795918367347,0.527395857714184
0.116041666666667,9.90816326530612,0.533407961872506
0.116041666666667,9.91836734693878,0.540331667681973
0.116041666666667,9.92857142857143,0.548064389469303
0.116041666666667,9.93877551020408,0.556500177453752
0.116041666666667,9.94897959183674,0.565532834298936
0.116041666666667,9.95918367346939,0.575058547694704
0.116041666666667,9.96938775510204,0.584977990313377
0.116041666666667,9.97959183673469,0.595197889765515
0.116041666666667,9.98979591836735,0.605632107562281
0.116041666666667,10,0.616202288099343
0.123333333333333,9.5,0.750000893617307
0.123333333333333,9.51020408163265,0.740616542972465
0.123333333333333,9.52040816326531,0.730915697032043
0.123333333333333,9.53061224489796,0.720904931582354
0.123333333333333,9.54081632653061,0.710594599513875
0.123333333333333,9.55102040816326,0.699999424657194
0.123333333333333,9.56122448979592,0.689139139948032
0.123333333333333,9.57142857142857,0.678039161675185
0.123333333333333,9.58163265306122,0.666731286986018
0.123333333333333,9.59183673469388,0.655254395809993
0.123333333333333,9.60204081632653,0.643655131266072
0.123333333333333,9.61224489795918,0.631988523927241
0.123333333333333,9.62244897959184,0.620318515318608
0.123333333333333,9.63265306122449,0.60871832499984
0.123333333333333,9.64285714285714,0.597270594164976
0.123333333333333,9.65306122448979,0.586067228005437
0.123333333333333,9.66326530612245,0.57520885122381
0.123333333333333,9.6734693877551,0.564803788569595
0.123333333333333,9.68367346938775,0.554966488881115
0.123333333333333,9.69387755102041,0.545815330777943
