"lumped_element_capacitance [pF]","Freq [GHz]","TotalEfficiency []"
0.0795833333333333,9.69387755102041,0.121357775547326
0.0795833333333333,9.70408163265306,0.124682177698385
0.0795833333333333,9.71428571428572,0.12811583754186
0.0795833333333333,9.72448979591837,0.131662415482738
0.0795833333333333,9.73469387755102,0.135325637865202
0.0795833333333333,9.74489795918367,0.139109290290055
0.0795833333333333,9.75510204081633,0.143017207952698
0.0795833333333333,9.76530612244898,0.14705326071916
0.0795833333333333,9.77551020408163,0.151221343076704
0.0795833333333333,9.78571428571428,0.155525354012178
0.0795833333333333,9.79591836734694,0.15996918022458
0.0795833333333333,9.80612244897959,0.164556671698904
0.0795833333333333,9.81632653061225,0.16929161692197
0.0795833333333333,9.8265306122449,0.174177715138699
0.0795833333333333,9.83673469387755,0.179218541095205
0.0795833333333333,9.84693877551021,0.184417506657795
